check_num,p_index,p,lrb_f,lrb_fidelity,lrb_error_rate,lrb_a,lrb_b,lrb_chi2,lrb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_f,rb_fidelity,rb_error_rate,rb_a,rb_b,rb_chi2,rb_n_points,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
1,14,0.1,0.9784303482156965,0.9856202321437978,0.014379767856202208,0.0,0.8622403530159681,0.000748338509112004,3,0.0008304371635867605,0.013586255970804149,0.015259005927409976,0.8864952011350479,0.9243301340900318,0.07566986590996816,0.003773766071956545,0.8843505067761465,0.34930388950390945,9,0.0003255574047361155,0.0753830392461696,0.07601623390650442
1,15,0.143844989,0.9075206909247931,0.9383471272831955,0.06165287271680453,0.0,0.742715280981761,4.032287185756028e-12,2,0.004381669938811299,0.057565338091013274,0.06598859038011412,0.837702401622976,0.8918016010819839,0.10819839891801608,0.0016650546573062793,0.8363592972661232,0.10704103399511919,9,0.00039259681453526724,0.10778357225549767,0.1085644362476891
1,16,0.206913808,0.730602402693976,0.8204016017959841,0.1795983982040159,0.0,0.5125541035539717,1.08495224592026e-14,2,0.025066047963272192,0.1564784837685484,0.2075837845908287,0.7637480023625199,0.8424986682416801,0.15750133175831993,0.005418447710806801,0.7619795520556051,0.5130207034331624,9,0.0005427543501606727,0.1569391130972755,0.15801115575322175
1,17,0.335981829,,,,,,,0,,,,0.611085603889144,0.7407237359260961,0.2592762640739039,0.007303776324532655,0.6157061228135998,1.017482627441564,9,0.0009063634742376312,0.258347560083191,0.2601345680653209
2,0,3.35981829e-05,1.0,1.0,0.0,0.0,0.9999764408760992,0.19951632366810157,9,9.857366110000431e-09,0.0,0.0,0.9999980995066783,0.9999987330044521,1.2669955479216455e-06,-18.586177585542423,19.586149385851005,0.27111432550036135,9,0.005942087695779165,1.0576537283490948e-06,0.009274614307253893
2,1,0.000615848211,0.9999993970000061,0.999999598000004,4.019999959581355e-07,0.0,0.9995840623925891,0.17478858295195454,9,1.3991044495907675e-07,2.679999973054237e-07,5.386666611650881e-07,0.9986839895831601,0.9991226597221067,0.0008773402778933237,0.4673654419907468,0.5319274734283584,0.08724967919634789,9,0.00162549291654577,6.212259702209622e-07,0.0030860642354060986
2,2,0.0112883789,0.9997525363024746,0.9998350242016497,0.00016497579835028642,0.0,0.9917160615196946,0.18397624026909853,9,2.6842224160620097e-06,0.00016243379837577177,0.00016775173407257427,0.9872794001272059,0.991519600084804,0.008480399915196002,0.002082702516943801,0.9851306653025819,0.24001176453737236,9,0.0006966536021935337,0.007803798695295341,0.009129080335375886
2,3,0.0206130785,0.9991117553573825,0.9994078369049216,0.0005921630950783685,0.0,0.9837249263976188,0.6516239310772421,9,1.0617602320980552e-05,0.0005814601958853416,0.0006027156765114449,0.9769192962308071,0.9846128641538714,0.015387135846128608,-0.005415467616652132,0.9822509547154727,0.08152918416327191,9,0.00044905165972842923,0.014977666516890031,0.01589440581438925
2,4,0.0233572147,0.9987787564922124,0.999185837661475,0.0008141623385250485,0.0,0.9811980490033223,0.1048471596884067,9,1.4615140664246884e-05,0.0007987056218795985,0.0008277959917220024,0.9731171482688284,0.9820780988458857,0.017921901154114295,0.017746171937722825,0.9563505949923083,0.2735388617546707,9,0.000387600198167051,0.017504874171618046,0.018345937416540586
2,5,0.0311537409,0.9976338244236617,0.9984225496157745,0.0015774503842255205,0.0,0.9734160302462095,0.17903258381801013,8,2.7434652083926476e-05,0.0015509211978241178,0.0016046501392867718,0.964580300354197,0.9763868669027979,0.023613133097202144,0.007386546530864522,0.9574337985391419,0.15772414982181557,9,0.000370068468084461,0.023250844567491543,0.023972382480276208
2,6,0.0362021775,0.996573491774265,0.9977156611828434,0.002284338817156617,0.0,0.967799707590759,0.0736807786680421,7,3.999622768172799e-05,0.0022446665775532892,0.0023238771967611926,0.9591607604083924,0.9727738402722617,0.02722615972773834,0.0026484311749861624,0.9564055762658868,0.18404953593642162,9,0.0003485149577461179,0.026866162451338355,0.027575640470910233
2,7,0.0420687089,0.9951664510483355,0.9967776340322235,0.003222365967776475,0.0,0.9609649373108407,0.2509394306734627,6,5.66630765052023e-05,0.0031625960775740537,0.003275027079249795,0.9528376964716231,0.9685584643144155,0.0314415356855845,-0.0025768986501535133,0.9556149259848392,0.17677967771911027,9,0.00033459940485586664,0.031134773501985732,0.031765662615676836
2,8,0.0483293024,0.9928416786715832,0.9952277857810555,0.0047722142189444705,0.0,0.9530911023714091,0.07861377833029588,5,8.858590397729957e-05,0.004682561801707781,0.004858660079413411,0.9449613605503864,0.9633075737002575,0.03669242629974245,0.007917868446535388,0.9373816605670687,0.30321557032339785,9,0.00035948901759673413,0.03632600667674,0.037065079149349124
2,9,0.0547144504,0.9899021057009789,0.9932680704673192,0.006731929532680758,0.0,0.9445466025412119,0.05528436086277897,5,0.00012036496741040804,0.006604076680625916,0.006854371153856271,0.9387826486121735,0.9591884324081157,0.04081156759188431,-0.0033709554163363635,0.9418982932127219,0.2470958476438684,9,0.00034428091593419245,0.04049015207509842,0.04112721921539449
2,10,0.0635808794,0.9838258881617411,0.989217258774494,0.010782741225506043,0.0,0.9314116874566974,0.12117355044966943,5,0.00020398885893039458,0.01058917280077495,0.010977282290227186,0.9284817567151824,0.9523211711434549,0.047678828856545064,0.001678894989949793,0.9264492538529775,0.28224174351449144,9,0.0003232383696768776,0.04734177360658231,0.04802100517312328
2,11,0.0738841056,0.975447106245529,0.983631404163686,0.016368595836314004,0.0,0.9142937072332502,0.24077895370867972,4,0.0003655864647338177,0.015995510453378194,0.016719813166135064,0.9164766728352333,0.9443177818901555,0.05568221810984453,0.0019475189382242779,0.9151770831867648,0.13301036343374925,9,0.0002971127842435169,0.05539637352603615,0.05597639112023609
2,12,0.0858569606,0.9604221763957783,0.9736147842638522,0.026385215736147827,0.0,0.8921282675104522,0.1660984148617572,4,0.0005590587156273951,0.025816444061835638,0.02696212207704535,0.9029223409707766,0.9352815606471845,0.06471843935281552,0.0027377163788330724,0.9008113493608917,0.3563009811702012,9,0.00031883437577180147,0.06440356079596447,0.06502980788303521
2,13,0.0925524149,0.950240800497592,0.966827200331728,0.033172799668272024,0.0,0.8785245023259987,0.0513176710617691,4,0.0007972516228070118,0.03242291151577088,0.03401347848653192,0.896376801036232,0.930917867357488,0.06908213264251195,-0.002042084361512578,0.8970447864868528,0.677330566193797,9,0.0003085738331482759,0.06877804731221952,0.06939856997268097
2,14,0.1,0.934980100650199,0.956653400433466,0.04334659956653397,0.0,0.8622479319229315,0.216242041744347,4,0.0010776780053860311,0.04225792181742078,0.04437771075622295,0.8864952011350479,0.9243301340900318,0.07566986590996816,0.003773766071956545,0.8843505067761465,0.34930388950390945,9,0.0003255574047361155,0.0753830392461696,0.07601623390650442
2,15,0.143844989,0.7413696025863038,0.8275797350575358,0.1724202649424642,0.0,0.7427126408194185,0.20108730038827305,3,0.00428032805214706,0.1683407983165919,0.17672580089940865,0.837702401622976,0.8918016010819839,0.10819839891801608,0.0016650546573062793,0.8363592972661232,0.10704103399511919,9,0.00039259681453526724,0.10778357225549767,0.1085644362476891
2,16,0.206913808,0.353145606468544,0.568763737645696,0.431236262354304,0.0,0.5125541037276771,1.1454336672183424e-11,2,0.01133177697198518,0.4209222571241107,0.4431454889018784,0.7637480023625199,0.8424986682416801,0.15750133175831993,0.005418447710806801,0.7619795520556051,0.5130207034331624,9,0.0005427543501606727,0.1569391130972755,0.15801115575322175
2,17,0.335981829,0.76504400234956,0.8433626682330401,0.15663733176695993,0.0,0.1269020482961229,1.8330610718120105e-12,2,0.023539398115921387,0.1363069639702637,0.18283302217166983,0.611085603889144,0.7407237359260961,0.2592762640739039,0.007303776324532655,0.6157061228135998,1.017482627441564,9,0.0009063634742376312,0.258347560083191,0.2601345680653209
3,0,3.35981829e-05,1.0,1.0,0.0,0.0,0.99997642585361,0.1979398162339301,9,1.1224515786525068e-08,0.0,0.0,0.9999980995066783,0.9999987330044521,1.2669955479216455e-06,-18.586177585542423,19.586149385851005,0.27111432550036135,9,0.005942087695779165,1.0576537283490948e-06,0.009274614307253893
3,1,0.000615848211,0.9999988890000111,0.9999992593333408,7.406666592268962e-07,0.0,0.9995828842033142,0.1540420126708317,9,1.385560048262898e-07,6.396666604180368e-07,8.796666578492207e-07,0.9986839895831601,0.9991226597221067,0.0008773402778933237,0.4673654419907468,0.5319274734283584,0.08724967919634789,9,0.00162549291654577,6.212259702209622e-07,0.0030860642354060986
3,2,0.0112883789,0.9994960168260398,0.9996640112173599,0.00033598878264007315,0.0,0.9916363639003631,13.680192516301242,9,3.5095699401753634e-06,0.0003325708279243722,0.0003398400933516399,0.9872794001272059,0.991519600084804,0.008480399915196002,0.002082702516943801,0.9851306653025819,0.24001176453737236,9,0.0006966536021935337,0.007803798695295341,0.009129080335375886
